Product_ID,Factory,Line,Shift,Product_Type,Process_Mode,Defect
CHIP-02589,A,L2,Day,Standard,Normal,0
CHIP-02590,C,L1,Night,Premium,Normal,0
CHIP-02591,C,L2,Day,Premium,Normal,0
CHIP-02592,C,L1,Night,Standard,Normal,0
CHIP-02593,C,L3,Day,Standard,Normal,1
CHIP-02594,A,L2,Day,Advanced,High_Speed,0
CHIP-02595,A,L2,Day,Standard,High_Speed,0
CHIP-02596,B,L2,Night,Standard,High_Speed,0
CHIP-02597,A,L3,Night,Advanced,High_Speed,0
CHIP-02598,B,L1,Day,Advanced,Normal,0
CHIP-02599,A,L2,Day,Standard,Normal,0
CHIP-02600,C,L3,Night,Advanced,High_Speed,0
CHIP-02601,A,L2,Night,Standard,Normal,0
CHIP-02602,B,L1,Day,Advanced,Normal,0
CHIP-02603,C,L1,Night,Advanced,Normal,0
CHIP-02604,A,L3,Day,Standard,Normal,0
CHIP-02605,A,L1,Day,Advanced,Normal,0
CHIP-02606,A,L1,Day,Advanced,Normal,0
CHIP-02607,A,L3,Night,Standard,Normal,0
CHIP-02608,B,L3,Day,Standard,Normal,0
CHIP-02609,C,L2,Night,Standard,High_Speed,0
CHIP-02610,C,L1,Day,Premium,Normal,0
CHIP-02611,C,L2,Day,Standard,High_Speed,0
CHIP-02612,C,L3,Day,Advanced,High_Speed,0
CHIP-02613,A,L1,Night,Advanced,Normal,0
CHIP-02614,C,L1,Day,Premium,Normal,0
CHIP-02615,B,L3,Day,Premium,Normal,0
CHIP-02616,A,L2,Day,Standard,Normal,0
CHIP-02617,C,L2,Day,Premium,High_Speed,1
CHIP-02618,B,L3,Day,Standard,Normal,0
CHIP-02619,A,L2,Day,Advanced,High_Speed,0
CHIP-02620,C,L3,Day,Advanced,Normal,0
CHIP-02621,A,L1,Day,Premium,High_Speed,0
CHIP-02622,A,L2,Day,Advanced,Normal,0
CHIP-02623,A,L2,Day,Advanced,Normal,0
CHIP-02624,B,L2,Day,Advanced,High_Speed,0
CHIP-02625,A,L1,Day,Standard,Normal,0
CHIP-02626,A,L2,Day,Standard,Normal,0
CHIP-02627,B,L2,Day,Standard,High_Speed,0
CHIP-02628,A,L1,Night,Advanced,Normal,1
CHIP-02629,B,L2,Night,Standard,High_Speed,0
CHIP-02630,B,L2,Day,Standard,Normal,0
CHIP-02631,A,L2,Day,Standard,Normal,0
CHIP-02632,A,L2,Day,Advanced,Normal,0
CHIP-02633,A,L1,Day,Standard,Normal,0
CHIP-02634,B,L1,Day,Advanced,Normal,0
CHIP-02635,C,L3,Night,Advanced,Normal,0
CHIP-02636,A,L3,Day,Standard,Normal,0
CHIP-02637,A,L2,Night,Standard,Normal,0
CHIP-02638,A,L2,Day,Standard,High_Speed,0
CHIP-02639,B,L1,Day,Advanced,Normal,0
CHIP-02640,A,L2,Day,Standard,High_Speed,0
CHIP-02641,B,L2,Day,Premium,High_Speed,0
CHIP-02642,B,L2,Day,Standard,High_Speed,0
CHIP-02643,A,L1,Night,Standard,Normal,0
CHIP-02644,B,L1,Day,Premium,High_Speed,0
CHIP-02645,C,L3,Night,Premium,Normal,0
CHIP-02646,A,L2,Night,Standard,High_Speed,0
CHIP-02647,B,L3,Night,Standard,Normal,1
CHIP-02648,B,L2,Night,Advanced,High_Speed,0
CHIP-02649,A,L3,Day,Advanced,Normal,0
CHIP-02650,C,L1,Night,Advanced,High_Speed,0
CHIP-02651,A,L1,Night,Standard,Normal,1
CHIP-02652,A,L2,Day,Standard,Normal,0
CHIP-02653,B,L2,Day,Standard,High_Speed,0
CHIP-02654,C,L1,Night,Premium,Normal,0
CHIP-02655,A,L2,Night,Standard,Normal,0
CHIP-02656,B,L1,Day,Premium,Normal,0
CHIP-02657,A,L1,Day,Standard,High_Speed,0
CHIP-02658,B,L3,Day,Premium,Normal,0
CHIP-02659,B,L2,Night,Advanced,Normal,0
CHIP-02660,B,L2,Day,Standard,High_Speed,0
CHIP-02661,C,L1,Night,Advanced,Normal,0
CHIP-02662,B,L3,Day,Standard,Normal,0
CHIP-02663,A,L3,Night,Advanced,High_Speed,0
CHIP-02664,C,L1,Night,Standard,Normal,0
CHIP-02665,A,L2,Day,Advanced,Normal,0
CHIP-02666,B,L2,Day,Premium,Normal,0
CHIP-02667,B,L1,Night,Advanced,Normal,1
CHIP-02668,C,L2,Day,Premium,High_Speed,0
CHIP-02669,B,L1,Day,Premium,High_Speed,1
CHIP-02670,B,L1,Night,Advanced,High_Speed,0
CHIP-02671,B,L2,Day,Standard,High_Speed,0
CHIP-02672,B,L1,Night,Standard,High_Speed,0
CHIP-02673,C,L2,Day,Advanced,Normal,0
CHIP-02674,A,L1,Night,Standard,Normal,0
CHIP-02675,A,L2,Night,Standard,High_Speed,0
CHIP-02676,B,L3,Night,Premium,Normal,0
CHIP-02677,A,L2,Night,Standard,High_Speed,0
CHIP-02678,C,L2,Night,Advanced,High_Speed,0
CHIP-02679,A,L2,Day,Standard,Normal,0
CHIP-02680,B,L3,Day,Premium,Normal,0
CHIP-02681,B,L2,Night,Standard,Normal,0
CHIP-02682,C,L1,Night,Standard,High_Speed,0
CHIP-02683,B,L1,Night,Advanced,High_Speed,0
CHIP-02684,A,L2,Day,Standard,Normal,0
CHIP-02685,A,L2,Night,Standard,Normal,0
CHIP-02686,C,L1,Night,Premium,Normal,0
CHIP-02687,C,L2,Day,Premium,Normal,0
CHIP-02688,B,L2,Day,Standard,Normal,0
CHIP-02689,B,L2,Night,Advanced,High_Speed,0
CHIP-02690,B,L2,Day,Advanced,Normal,0
CHIP-02691,B,L2,Day,Advanced,High_Speed,0
CHIP-02692,B,L2,Day,Premium,High_Speed,0
CHIP-02693,A,L2,Day,Standard,High_Speed,0
CHIP-02694,A,L3,Night,Standard,Normal,0
CHIP-02695,B,L2,Night,Advanced,Normal,0
CHIP-02696,B,L2,Night,Advanced,Normal,0
CHIP-02697,A,L2,Night,Standard,Normal,0
CHIP-02698,C,L3,Night,Advanced,Normal,0
CHIP-02699,A,L1,Day,Premium,Normal,0
CHIP-02700,C,L2,Day,Advanced,High_Speed,0
CHIP-02701,C,L1,Day,Standard,Normal,0
CHIP-02702,C,L3,Day,Standard,Normal,0
CHIP-02703,C,L2,Day,Advanced,Normal,0
CHIP-02704,C,L1,Night,Standard,Normal,0
CHIP-02705,B,L2,Day,Premium,Normal,0
CHIP-02706,B,L3,Day,Premium,Normal,0
CHIP-02707,C,L1,Day,Premium,Normal,0
CHIP-02708,B,L2,Night,Advanced,Normal,0
CHIP-02709,B,L3,Day,Advanced,Normal,0
CHIP-02710,A,L3,Night,Standard,Normal,0
CHIP-02711,B,L2,Day,Standard,Normal,0
CHIP-02712,A,L1,Day,Advanced,Normal,0
CHIP-02713,B,L2,Day,Standard,High_Speed,0
CHIP-02714,B,L1,Day,Standard,Normal,0
CHIP-02715,A,L2,Day,Advanced,Normal,0
CHIP-02716,B,L2,Day,Advanced,Normal,0
CHIP-02717,C,L3,Night,Premium,Normal,0
CHIP-02718,C,L3,Day,Advanced,Normal,0
CHIP-02719,A,L3,Day,Advanced,Normal,0
CHIP-02720,A,L2,Day,Standard,High_Speed,0
CHIP-02721,C,L2,Night,Standard,High_Speed,0
CHIP-02722,B,L1,Day,Advanced,High_Speed,0
CHIP-02723,A,L3,Day,Advanced,Normal,0
CHIP-02724,B,L2,Night,Advanced,High_Speed,0
CHIP-02725,C,L2,Day,Premium,High_Speed,0
CHIP-02726,A,L1,Day,Standard,High_Speed,0
CHIP-02727,B,L2,Day,Premium,Normal,0
CHIP-02728,A,L1,Night,Standard,Normal,0
CHIP-02729,C,L3,Night,Premium,Normal,0
CHIP-02730,C,L1,Day,Premium,Normal,0
CHIP-02731,B,L2,Day,Advanced,Normal,0
CHIP-02732,C,L2,Day,Premium,High_Speed,0
CHIP-02733,A,L2,Day,Advanced,Normal,1
CHIP-02734,C,L3,Night,Standard,Normal,0
CHIP-02735,C,L1,Day,Premium,Normal,0
CHIP-02736,C,L1,Day,Premium,Normal,0
CHIP-02737,B,L1,Day,Standard,Normal,0
CHIP-02738,A,L1,Night,Standard,Normal,0
CHIP-02739,A,L2,Day,Standard,Normal,0
CHIP-02740,A,L1,Day,Standard,Normal,0
CHIP-02741,C,L2,Day,Premium,High_Speed,0
CHIP-02742,B,L2,Day,Premium,Normal,0
CHIP-02743,B,L3,Day,Advanced,Normal,0
CHIP-02744,A,L1,Night,Standard,Normal,0
CHIP-02745,B,L3,Night,Advanced,Normal,0
CHIP-02746,B,L3,Night,Standard,Normal,0
CHIP-02747,B,L2,Day,Standard,Normal,0
CHIP-02748,B,L2,Day,Advanced,Normal,0
CHIP-02749,A,L2,Night,Standard,High_Speed,0
CHIP-02750,A,L1,Day,Standard,Normal,0
CHIP-02751,C,L3,Night,Standard,Normal,0
CHIP-02752,B,L3,Day,Premium,High_Speed,0
CHIP-02753,B,L2,Day,Standard,Normal,0
CHIP-02754,C,L1,Day,Advanced,Normal,0
CHIP-02755,B,L1,Night,Standard,Normal,0
CHIP-02756,B,L2,Night,Standard,High_Speed,0
CHIP-02757,B,L3,Day,Advanced,High_Speed,0
CHIP-02758,A,L1,Day,Advanced,Normal,0
CHIP-02759,A,L2,Night,Advanced,Normal,0
CHIP-02760,C,L3,Night,Standard,Normal,0
CHIP-02761,B,L2,Day,Premium,Normal,0
CHIP-02762,A,L2,Night,Advanced,High_Speed,0
CHIP-02763,C,L2,Night,Premium,Normal,0
CHIP-02764,A,L1,Day,Standard,Normal,0
CHIP-02765,B,L2,Day,Premium,Normal,0
CHIP-02766,C,L1,Day,Premium,High_Speed,0
CHIP-02767,A,L2,Night,Standard,High_Speed,0
CHIP-02768,A,L1,Day,Standard,Normal,0
CHIP-02769,B,L3,Night,Standard,High_Speed,0
CHIP-02770,C,L2,Night,Premium,High_Speed,0
CHIP-02771,C,L3,Night,Advanced,High_Speed,0
CHIP-02772,C,L3,Day,Premium,Normal,0
CHIP-02773,A,L2,Day,Advanced,Normal,0
CHIP-02774,A,L1,Night,Advanced,High_Speed,0
CHIP-02775,B,L2,Day,Advanced,Normal,0
CHIP-02776,C,L3,Night,Premium,Normal,0
CHIP-02777,A,L2,Day,Standard,High_Speed,0
CHIP-02778,A,L2,Night,Advanced,High_Speed,0
CHIP-02779,A,L1,Day,Standard,Normal,0
CHIP-02780,A,L1,Day,Standard,Normal,0
CHIP-02781,B,L1,Day,Standard,High_Speed,0
CHIP-02782,C,L1,Night,Premium,Normal,0
CHIP-02783,A,L2,Day,Advanced,Normal,0
CHIP-02784,B,L2,Day,Standard,Normal,0
CHIP-02785,B,L2,Night,Standard,Normal,0
CHIP-02786,B,L1,Night,Advanced,Normal,0
CHIP-02787,A,L2,Night,Standard,Normal,0
CHIP-02788,A,L1,Day,Standard,High_Speed,0
CHIP-02789,A,L1,Day,Advanced,Normal,0
CHIP-02790,C,L3,Day,Advanced,Normal,1
CHIP-02791,B,L2,Night,Standard,Normal,0
CHIP-02792,B,L1,Night,Advanced,Normal,1
CHIP-02793,B,L1,Night,Advanced,High_Speed,0
CHIP-02794,A,L1,Day,Advanced,Normal,0
CHIP-02795,A,L2,Night,Standard,High_Speed,1
CHIP-02796,A,L1,Day,Standard,Normal,0
CHIP-02797,A,L2,Day,Standard,High_Speed,0
CHIP-02798,A,L1,Day,Standard,Normal,0
CHIP-02799,C,L2,Night,Standard,High_Speed,0
CHIP-02800,C,L3,Day,Advanced,Normal,0
CHIP-02801,C,L3,Day,Premium,Normal,0
CHIP-02802,B,L1,Night,Standard,Normal,0
CHIP-02803,B,L1,Night,Premium,Normal,0
CHIP-02804,B,L1,Day,Premium,Normal,0
CHIP-02805,B,L1,Day,Advanced,High_Speed,0
CHIP-02806,A,L1,Night,Advanced,Normal,0
CHIP-02807,C,L1,Day,Premium,Normal,0
CHIP-02808,C,L3,Day,Standard,Normal,0
CHIP-02809,A,L3,Night,Standard,Normal,0
CHIP-02810,B,L2,Day,Premium,Normal,0
CHIP-02811,C,L2,Day,Standard,Normal,0
CHIP-02812,C,L3,Day,Premium,Normal,0
CHIP-02813,B,L2,Night,Advanced,High_Speed,0
CHIP-02814,B,L2,Day,Standard,Normal,0
CHIP-02815,A,L1,Night,Standard,Normal,0
CHIP-02816,B,L3,Night,Premium,Normal,0
CHIP-02817,A,L1,Day,Standard,Normal,0
CHIP-02818,A,L1,Day,Standard,Normal,0
CHIP-02819,B,L2,Day,Standard,High_Speed,0
CHIP-02820,B,L1,Night,Advanced,High_Speed,0
CHIP-02821,C,L3,Night,Premium,Normal,0
CHIP-02822,B,L2,Night,Advanced,Normal,1
CHIP-02823,A,L3,Day,Advanced,Normal,0
CHIP-02824,B,L3,Day,Premium,Normal,0
CHIP-02825,C,L2,Night,Standard,Normal,0
CHIP-02826,B,L3,Day,Premium,Normal,0
CHIP-02827,B,L3,Night,Advanced,Normal,0
CHIP-02828,A,L1,Day,Standard,Normal,0
CHIP-02829,A,L1,Day,Standard,Normal,0
CHIP-02830,C,L2,Night,Advanced,High_Speed,0
CHIP-02831,A,L2,Night,Advanced,High_Speed,1
CHIP-02832,A,L2,Day,Standard,Normal,0
CHIP-02833,A,L1,Day,Advanced,High_Speed,0
CHIP-02834,B,L3,Night,Standard,High_Speed,1
CHIP-02835,C,L3,Day,Standard,Normal,1
CHIP-02836,B,L2,Day,Premium,Normal,0
CHIP-02837,C,L3,Night,Premium,Normal,0
CHIP-02838,A,L3,Day,Standard,High_Speed,0
CHIP-02839,A,L1,Night,Standard,High_Speed,0
CHIP-02840,C,L2,Day,Standard,Normal,0
CHIP-02841,B,L2,Night,Premium,Normal,0
CHIP-02842,C,L2,Day,Standard,High_Speed,0
CHIP-02843,B,L1,Day,Standard,Normal,0
CHIP-02844,A,L3,Day,Advanced,Normal,0
CHIP-02845,C,L1,Day,Premium,Normal,0
CHIP-02846,A,L1,Night,Standard,High_Speed,0
CHIP-02847,B,L3,Day,Advanced,Normal,0
CHIP-02848,A,L2,Day,Standard,Normal,0
CHIP-02849,B,L2,Night,Advanced,Normal,0
CHIP-02850,B,L2,Day,Standard,Normal,0
CHIP-02851,A,L1,Day,Advanced,Normal,0
CHIP-02852,C,L1,Day,Premium,Normal,0
CHIP-02853,A,L3,Night,Premium,Normal,0
CHIP-02854,B,L1,Day,Advanced,High_Speed,0
CHIP-02855,A,L1,Day,Advanced,High_Speed,0
CHIP-02856,B,L3,Night,Advanced,Normal,0
CHIP-02857,B,L3,Day,Advanced,Normal,0
CHIP-02858,B,L2,Night,Standard,Normal,1
CHIP-02859,B,L1,Day,Premium,Normal,0
CHIP-02860,C,L1,Day,Advanced,Normal,0
CHIP-02861,C,L3,Day,Premium,Normal,0
CHIP-02862,C,L3,Day,Premium,Normal,0
CHIP-02863,A,L3,Day,Advanced,Normal,0
CHIP-02864,C,L2,Day,Premium,High_Speed,0
CHIP-02865,A,L2,Day,Advanced,Normal,0
CHIP-02866,A,L3,Night,Standard,Normal,0
CHIP-02867,B,L2,Night,Advanced,High_Speed,0
CHIP-02868,B,L2,Day,Advanced,Normal,0
CHIP-02869,B,L1,Day,Advanced,Normal,0
CHIP-02870,B,L2,Night,Premium,Normal,0
CHIP-02871,B,L1,Day,Advanced,Normal,0
CHIP-02872,C,L1,Day,Standard,High_Speed,0
CHIP-02873,A,L2,Night,Standard,Normal,0
CHIP-02874,A,L2,Day,Advanced,High_Speed,0
CHIP-02875,A,L1,Day,Premium,Normal,0
CHIP-02876,A,L3,Night,Standard,Normal,1
CHIP-02877,C,L1,Day,Premium,Normal,0
CHIP-02878,A,L2,Night,Standard,Normal,0
CHIP-02879,A,L2,Night,Premium,Normal,0
CHIP-02880,B,L2,Day,Premium,Normal,1
CHIP-02881,A,L2,Night,Standard,Normal,0
CHIP-02882,B,L2,Day,Premium,High_Speed,0
CHIP-02883,C,L3,Night,Advanced,High_Speed,0
CHIP-02884,C,L3,Day,Advanced,Normal,0
CHIP-02885,B,L3,Day,Premium,Normal,1
CHIP-02886,B,L3,Night,Standard,Normal,0
CHIP-02887,C,L2,Night,Advanced,Normal,0
CHIP-02888,A,L2,Night,Standard,Normal,0
CHIP-02889,C,L2,Night,Premium,High_Speed,0
CHIP-02890,B,L2,Night,Advanced,Normal,0
CHIP-02891,C,L1,Day,Premium,Normal,0
CHIP-02892,A,L1,Night,Advanced,Normal,0
CHIP-02893,C,L3,Day,Premium,Normal,0
CHIP-02894,C,L3,Day,Premium,High_Speed,0
CHIP-02895,B,L1,Day,Premium,Normal,0
CHIP-02896,A,L2,Night,Standard,Normal,0
CHIP-02897,A,L1,Day,Advanced,Normal,0
CHIP-02898,C,L3,Day,Standard,High_Speed,1
CHIP-02899,B,L1,Day,Standard,Normal,0
CHIP-02900,C,L3,Day,Advanced,Normal,0
CHIP-02901,B,L2,Day,Standard,Normal,0
CHIP-02902,A,L2,Day,Premium,Normal,0
CHIP-02903,C,L1,Night,Advanced,High_Speed,0
CHIP-02904,C,L3,Night,Premium,Normal,0
CHIP-02905,B,L3,Night,Advanced,Normal,0
CHIP-02906,C,L2,Day,Premium,High_Speed,0
CHIP-02907,A,L1,Night,Standard,High_Speed,0
CHIP-02908,A,L2,Day,Premium,Normal,0
CHIP-02909,A,L1,Day,Standard,Normal,0
CHIP-02910,A,L1,Day,Advanced,High_Speed,0
CHIP-02911,B,L2,Day,Premium,Normal,0
CHIP-02912,A,L2,Day,Advanced,Normal,0
CHIP-02913,C,L3,Day,Premium,Normal,0
CHIP-02914,A,L3,Night,Standard,High_Speed,0
CHIP-02915,B,L2,Night,Advanced,Normal,0
CHIP-02916,B,L1,Day,Standard,Normal,0
CHIP-02917,A,L1,Day,Standard,High_Speed,0
CHIP-02918,B,L1,Night,Standard,High_Speed,0
CHIP-02919,C,L3,Day,Premium,Normal,0
CHIP-02920,C,L2,Day,Premium,Normal,1
CHIP-02921,A,L3,Night,Advanced,Normal,0
CHIP-02922,B,L2,Day,Premium,Normal,1
CHIP-02923,A,L1,Day,Standard,Normal,0
CHIP-02924,B,L2,Day,Standard,Normal,0
CHIP-02925,A,L1,Day,Advanced,High_Speed,0
CHIP-02926,C,L1,Day,Advanced,Normal,0
CHIP-02927,B,L2,Night,Advanced,Normal,0
CHIP-02928,A,L1,Day,Premium,Normal,0
CHIP-02929,C,L1,Day,Advanced,Normal,0
CHIP-02930,B,L2,Night,Standard,Normal,0
CHIP-02931,A,L3,Day,Standard,Normal,0
CHIP-02932,C,L3,Night,Premium,High_Speed,0
CHIP-02933,B,L1,Day,Standard,Normal,0
CHIP-02934,B,L2,Day,Advanced,Normal,1
CHIP-02935,A,L3,Night,Standard,High_Speed,0
CHIP-02936,A,L3,Night,Advanced,Normal,0
CHIP-02937,A,L3,Night,Advanced,Normal,0
CHIP-02938,C,L2,Night,Advanced,Normal,1
CHIP-02939,A,L3,Night,Advanced,Normal,0
CHIP-02940,B,L2,Day,Standard,Normal,0
CHIP-02941,C,L1,Night,Standard,High_Speed,1
CHIP-02942,C,L1,Day,Advanced,Normal,0
CHIP-02943,C,L3,Day,Advanced,Normal,0
CHIP-02944,C,L3,Day,Premium,Normal,0
CHIP-02945,C,L2,Day,Premium,Normal,0
CHIP-02946,C,L3,Day,Premium,Normal,0
CHIP-02947,B,L1,Day,Standard,Normal,0
CHIP-02948,A,L2,Day,Advanced,Normal,0
CHIP-02949,A,L2,Night,Advanced,High_Speed,0
CHIP-02950,B,L2,Day,Standard,Normal,1
CHIP-02951,A,L2,Day,Advanced,Normal,0
CHIP-02952,A,L2,Night,Advanced,Normal,0
CHIP-02953,A,L3,Day,Premium,Normal,0
CHIP-02954,B,L3,Day,Premium,Normal,0
CHIP-02955,A,L1,Night,Standard,Normal,0
CHIP-02956,A,L1,Night,Advanced,Normal,0
CHIP-02957,B,L1,Day,Premium,Normal,1
CHIP-02958,A,L1,Day,Advanced,Normal,0
CHIP-02959,B,L2,Day,Standard,Normal,0
CHIP-02960,A,L2,Day,Standard,Normal,0
CHIP-02961,B,L1,Day,Standard,Normal,0
CHIP-02962,C,L3,Day,Standard,Normal,0
CHIP-02963,A,L2,Night,Premium,Normal,0
CHIP-02964,C,L1,Night,Premium,Normal,1
CHIP-02965,C,L3,Day,Premium,Normal,0
CHIP-02966,C,L2,Night,Advanced,Normal,0
CHIP-02967,C,L3,Night,Premium,Normal,0
CHIP-02968,B,L2,Day,Advanced,High_Speed,0
CHIP-02969,A,L1,Night,Standard,High_Speed,0
CHIP-02970,A,L2,Day,Standard,High_Speed,0
CHIP-02971,A,L3,Night,Premium,Normal,0
CHIP-02972,B,L2,Day,Advanced,High_Speed,0
CHIP-02973,C,L3,Day,Premium,Normal,0
CHIP-02974,A,L3,Day,Standard,Normal,0
CHIP-02975,B,L3,Day,Advanced,High_Speed,0
CHIP-02976,C,L3,Night,Premium,Normal,0
CHIP-02977,A,L1,Night,Advanced,Normal,0
CHIP-02978,A,L1,Night,Advanced,Normal,0
CHIP-02979,A,L3,Day,Standard,High_Speed,0
CHIP-02980,A,L3,Day,Standard,Normal,0
CHIP-02981,B,L2,Day,Premium,Normal,0
CHIP-02982,B,L3,Day,Advanced,Normal,0
CHIP-02983,B,L2,Day,Advanced,Normal,0
CHIP-02984,A,L1,Day,Advanced,High_Speed,0
CHIP-02985,B,L3,Day,Advanced,Normal,0
CHIP-02986,A,L3,Day,Advanced,Normal,0
CHIP-02987,B,L2,Day,Standard,High_Speed,0
CHIP-02988,A,L2,Night,Advanced,Normal,0
CHIP-02989,C,L2,Night,Advanced,High_Speed,0
CHIP-02990,B,L2,Night,Advanced,High_Speed,0
CHIP-02991,A,L1,Day,Advanced,Normal,0
CHIP-02992,B,L2,Day,Standard,High_Speed,0
CHIP-02993,B,L2,Day,Standard,High_Speed,0
CHIP-02994,C,L1,Night,Advanced,Normal,0
CHIP-02995,C,L1,Night,Advanced,Normal,0
CHIP-02996,A,L1,Night,Standard,High_Speed,0
CHIP-02997,B,L2,Day,Premium,Normal,0
CHIP-02998,A,L1,Night,Standard,Normal,0
CHIP-02999,C,L2,Night,Advanced,High_Speed,0
CHIP-03000,A,L2,Day,Advanced,Normal,0
CHIP-03001,B,L1,Day,Advanced,Normal,0
CHIP-03002,C,L3,Day,Advanced,Normal,0
CHIP-03003,B,L2,Day,Standard,High_Speed,0
CHIP-03004,C,L3,Day,Advanced,High_Speed,0
CHIP-03005,A,L1,Night,Standard,High_Speed,0
CHIP-03006,C,L3,Day,Advanced,High_Speed,0
CHIP-03007,C,L2,Night,Premium,Normal,0
CHIP-03008,B,L3,Day,Advanced,Normal,0
CHIP-03009,A,L1,Night,Standard,Normal,1
CHIP-03010,B,L2,Day,Advanced,Normal,0
CHIP-03011,B,L3,Night,Standard,High_Speed,0
CHIP-03012,A,L3,Day,Premium,Normal,0
CHIP-03013,C,L3,Day,Premium,Normal,0
CHIP-03014,C,L1,Night,Premium,High_Speed,0
CHIP-03015,C,L2,Day,Advanced,High_Speed,1
CHIP-03016,A,L1,Night,Standard,Normal,0
CHIP-03017,B,L2,Day,Advanced,Normal,0
CHIP-03018,A,L2,Day,Premium,Normal,0
CHIP-03019,A,L2,Night,Standard,Normal,0
CHIP-03020,A,L3,Day,Standard,High_Speed,0
CHIP-03021,A,L3,Night,Advanced,Normal,0
CHIP-03022,B,L1,Day,Advanced,Normal,0
CHIP-03023,A,L3,Night,Advanced,Normal,0
CHIP-03024,A,L3,Day,Premium,Normal,0
CHIP-03025,B,L2,Day,Advanced,High_Speed,0
CHIP-03026,C,L1,Day,Standard,Normal,0
CHIP-03027,C,L1,Day,Premium,Normal,0
CHIP-03028,B,L2,Day,Standard,Normal,0
CHIP-03029,A,L1,Night,Advanced,Normal,0
CHIP-03030,B,L1,Night,Standard,Normal,0
CHIP-03031,B,L1,Day,Standard,Normal,0
CHIP-03032,A,L2,Day,Standard,High_Speed,0
CHIP-03033,A,L2,Night,Advanced,Normal,0
CHIP-03034,C,L1,Night,Standard,Normal,0
CHIP-03035,A,L3,Day,Standard,Normal,0
CHIP-03036,A,L1,Night,Standard,Normal,0
CHIP-03037,A,L1,Day,Standard,Normal,0
CHIP-03038,C,L2,Night,Standard,Normal,0
CHIP-03039,B,L2,Day,Premium,Normal,0
CHIP-03040,C,L2,Day,Premium,High_Speed,0
CHIP-03041,C,L3,Day,Advanced,Normal,0
CHIP-03042,C,L2,Day,Advanced,High_Speed,0
CHIP-03043,A,L1,Day,Standard,High_Speed,0
CHIP-03044,A,L2,Day,Standard,Normal,0
CHIP-03045,C,L1,Night,Advanced,Normal,0
CHIP-03046,C,L3,Day,Premium,Normal,1
CHIP-03047,C,L2,Night,Advanced,Normal,0
CHIP-03048,C,L1,Day,Advanced,Normal,0
CHIP-03049,B,L3,Night,Advanced,Normal,1
CHIP-03050,B,L2,Day,Standard,Normal,0
CHIP-03051,B,L2,Day,Advanced,Normal,1
CHIP-03052,B,L3,Day,Advanced,Normal,1
CHIP-03053,A,L2,Day,Standard,Normal,0
CHIP-03054,A,L1,Day,Advanced,Normal,0
CHIP-03055,A,L3,Day,Standard,High_Speed,0
CHIP-03056,A,L3,Day,Standard,Normal,0
CHIP-03057,A,L1,Day,Advanced,Normal,0
CHIP-03058,B,L1,Night,Advanced,High_Speed,0
CHIP-03059,B,L2,Day,Standard,Normal,0
CHIP-03060,B,L2,Day,Advanced,Normal,0
CHIP-03061,C,L1,Day,Premium,Normal,0
CHIP-03062,B,L3,Day,Advanced,Normal,0
CHIP-03063,B,L1,Day,Advanced,Normal,0
CHIP-03064,B,L3,Day,Advanced,Normal,0
CHIP-03065,A,L3,Day,Advanced,Normal,0
CHIP-03066,B,L1,Night,Advanced,Normal,0
CHIP-03067,C,L2,Day,Standard,High_Speed,0
CHIP-03068,A,L1,Day,Standard,High_Speed,0
CHIP-03069,C,L3,Day,Advanced,Normal,0
CHIP-03070,A,L2,Day,Advanced,High_Speed,0
CHIP-03071,B,L3,Day,Advanced,Normal,0
CHIP-03072,C,L2,Night,Premium,High_Speed,0
CHIP-03073,C,L2,Night,Premium,High_Speed,0
CHIP-03074,B,L1,Day,Advanced,Normal,0
CHIP-03075,B,L1,Day,Premium,Normal,0
CHIP-03076,A,L2,Night,Premium,Normal,0
CHIP-03077,B,L3,Day,Premium,Normal,0
CHIP-03078,B,L3,Night,Premium,Normal,0
CHIP-03079,A,L1,Day,Premium,High_Speed,0
CHIP-03080,A,L3,Day,Standard,Normal,0
CHIP-03081,C,L1,Day,Advanced,Normal,0
CHIP-03082,A,L3,Night,Standard,Normal,0
CHIP-03083,C,L1,Night,Advanced,Normal,0
CHIP-03084,A,L1,Day,Advanced,Normal,0
CHIP-03085,B,L3,Day,Standard,Normal,0
CHIP-03086,B,L2,Night,Standard,Normal,0
CHIP-03087,B,L3,Night,Standard,Normal,0
CHIP-03088,B,L2,Day,Standard,Normal,0
CHIP-03089,A,L1,Day,Standard,Normal,0
CHIP-03090,B,L1,Day,Standard,High_Speed,0
CHIP-03091,C,L2,Night,Standard,High_Speed,0
CHIP-03092,B,L2,Day,Advanced,High_Speed,0
CHIP-03093,B,L2,Day,Advanced,High_Speed,0
CHIP-03094,B,L1,Day,Advanced,Normal,0
CHIP-03095,A,L1,Night,Standard,Normal,0
CHIP-03096,A,L2,Day,Premium,High_Speed,0
CHIP-03097,A,L1,Day,Standard,High_Speed,0
CHIP-03098,C,L2,Night,Premium,High_Speed,0
CHIP-03099,C,L1,Day,Premium,Normal,0
CHIP-03100,A,L3,Day,Advanced,Normal,0
CHIP-03101,A,L2,Day,Standard,High_Speed,0
CHIP-03102,C,L1,Night,Advanced,Normal,0
CHIP-03103,A,L2,Night,Advanced,Normal,0
CHIP-03104,B,L2,Night,Advanced,High_Speed,0
CHIP-03105,B,L2,Day,Advanced,High_Speed,0
CHIP-03106,A,L1,Day,Standard,Normal,0
