Wafer_ID,Lot_ID,Factory,Shift,Process_Mode,Product_Type,Material_Supplier,Chamber_ID,Temperature,Chamber_Pressure,Gas_Flow,Etch_Rate,Chamber_Humidity,Particle_Count,Thickness_Uniformity,Voltage_Stability,Cycle_Time,Defect
WAFER-00607,LOT-039,A,Night,Normal,Standard,S1,CH-02,482.24,2.276,120.81,1.623,37.96,20.2,0.9348,0.9793,33.67,0
WAFER-00608,LOT-034,C,Day,Normal,Premium,S3,CH-01,491.47,2.661,103.12,1.426,42.05,23.1,0.909,0.9712,30.06,1
WAFER-00609,LOT-031,A,Night,Normal,Standard,S3,CH-03,473.78,2.438,112.0,1.41,36.59,18.2,0.9115,0.9732,34.01,0
WAFER-00610,LOT-007,C,Day,Normal,Standard,S3,CH-01,488.52,2.269,,1.516,34.46,19.2,0.9523,0.9916,35.86,0
WAFER-00611,LOT-028,A,Day,Normal,Advanced,S1,CH-04,462.2,2.589,,1.677,37.56,16.8,0.946,0.9653,25.59,0
WAFER-00612,LOT-022,B,Day,High_Speed,Premium,S2,CH-02,479.91,2.277,116.66,1.514,40.1,18.5,0.8992,0.9927,27.88,0
WAFER-00613,LOT-003,A,Night,High_Speed,Advanced,S1,CH-01,488.2,2.716,119.02,1.553,35.97,22.0,,0.9706,34.34,1
WAFER-00614,LOT-040,A,Day,High_Speed,Premium,S3,CH-02,479.68,2.996,116.82,1.585,30.5,17.0,0.8933,0.9633,32.53,0
WAFER-00615,LOT-034,C,Day,Normal,Advanced,S1,CH-03,484.79,2.687,115.98,1.595,38.03,17.2,0.9649,0.9592,29.03,0
WAFER-00616,LOT-024,B,Day,Normal,Advanced,S1,CH-02,477.87,2.737,108.8,1.547,36.48,25.9,0.9398,0.9812,35.48,0
WAFER-00617,LOT-013,A,Day,Normal,Advanced,S3,CH-04,460.32,2.309,116.46,1.403,35.34,15.4,0.8956,0.968,28.16,0
WAFER-00618,LOT-001,A,Night,High_Speed,Premium,S3,CH-01,484.4,2.498,110.79,1.731,33.22,17.9,0.9166,0.9842,28.61,0
WAFER-00619,LOT-013,A,Night,Normal,Premium,S1,CH-03,478.45,2.619,119.76,1.6,33.65,23.9,0.9565,0.9722,27.29,0
WAFER-00620,LOT-028,A,Day,Normal,Premium,S1,CH-02,475.72,2.598,108.8,1.426,44.48,25.2,0.9321,0.9753,26.29,0
WAFER-00621,LOT-039,A,Night,Normal,Standard,S2,CH-04,476.39,2.768,106.29,1.524,35.57,29.7,0.9618,0.9818,28.28,0
WAFER-00622,LOT-031,C,Day,High_Speed,Standard,S1,CH-04,496.29,2.604,113.18,1.546,38.6,23.1,0.9207,0.9785,26.31,0
WAFER-00623,LOT-017,B,Night,Normal,Premium,S1,CH-01,486.98,2.493,113.38,1.534,44.65,20.8,0.9161,1.0,30.26,0
WAFER-00624,LOT-011,C,Day,Normal,Advanced,S2,CH-04,470.43,2.46,122.32,1.525,39.19,20.9,0.8976,0.9623,29.2,0
WAFER-00625,LOT-004,C,Day,Normal,Advanced,S2,CH-03,495.38,2.461,123.48,1.455,50.81,24.7,0.9472,0.9629,31.32,0
WAFER-00626,LOT-022,B,Day,Normal,Standard,S1,CH-02,492.21,2.469,114.75,1.553,38.18,9.0,0.9029,0.9901,33.82,0
WAFER-00627,LOT-039,B,Day,Normal,Standard,,CH-04,483.11,2.381,122.87,1.41,40.9,22.7,0.9175,0.9736,23.36,0
WAFER-00628,LOT-004,C,Day,Normal,Standard,S1,CH-04,473.21,2.358,105.35,1.558,42.63,18.2,0.9305,0.9577,29.77,0
WAFER-00629,LOT-037,A,Night,High_Speed,Advanced,S3,CH-02,488.82,2.704,,1.485,32.86,23.0,0.9646,0.951,24.82,0
WAFER-00630,LOT-035,B,Day,Normal,Standard,S3,CH-01,474.52,2.623,116.42,1.747,33.47,15.0,0.9331,0.9809,29.44,0
WAFER-00631,LOT-006,A,Night,Normal,Advanced,S1,CH-03,463.79,2.2,121.36,1.713,,21.0,0.9618,1.0,26.39,0
WAFER-00632,LOT-023,A,Night,High_Speed,Standard,S1,CH-02,489.11,2.527,123.81,1.637,33.88,14.5,0.9273,0.9619,28.15,0
WAFER-00633,LOT-003,B,Night,Normal,Standard,S1,CH-04,481.85,2.668,102.7,1.577,40.06,17.4,0.936,0.9468,25.41,0
WAFER-00634,LOT-018,C,Day,Normal,Standard,S3,CH-02,506.59,2.781,122.59,1.483,26.67,18.6,0.9404,0.9653,27.34,0
WAFER-00635,LOT-005,A,Day,Normal,Standard,S1,CH-04,480.28,2.408,134.83,1.515,43.62,14.3,0.9246,0.9606,35.34,0
WAFER-00636,LOT-025,C,Night,Normal,Premium,S2,CH-03,495.12,2.246,121.04,1.626,38.62,22.4,0.9121,0.9502,33.95,0
WAFER-00637,LOT-024,A,Night,High_Speed,Standard,S2,CH-01,473.52,2.169,126.4,1.43,29.81,19.9,0.9325,0.9547,29.06,0
WAFER-00638,LOT-006,A,Night,High_Speed,Advanced,S2,CH-04,491.29,2.573,121.37,1.473,31.98,13.3,0.9388,0.9903,34.11,0
WAFER-00639,LOT-004,C,Day,Normal,Advanced,S1,CH-03,483.76,2.609,126.26,1.421,34.27,21.3,0.9503,0.9763,30.58,0
WAFER-00640,LOT-030,C,Night,Normal,Standard,S1,CH-04,477.24,2.458,117.48,1.559,26.98,24.5,0.959,,25.31,0
WAFER-00641,LOT-011,B,Day,Normal,Standard,S1,CH-01,480.43,2.53,111.53,1.443,37.34,13.4,0.8993,0.9862,30.46,0
WAFER-00642,LOT-013,B,Day,Normal,Standard,S2,CH-04,480.01,2.831,119.37,1.518,51.76,13.8,0.9366,0.9586,37.33,0
WAFER-00643,LOT-022,C,Day,Normal,Advanced,S3,CH-02,480.15,2.397,115.8,1.365,43.59,11.7,0.9691,0.9708,21.65,0
WAFER-00644,LOT-035,C,Night,High_Speed,Premium,S2,CH-01,511.68,2.723,121.12,1.554,41.8,21.1,,0.9755,26.53,0
WAFER-00645,LOT-030,C,Day,Normal,Standard,S1,CH-03,471.33,2.465,119.34,1.451,41.99,23.7,0.9177,0.9792,28.55,0
WAFER-00646,LOT-013,C,Day,Normal,Premium,S2,CH-01,507.83,2.473,115.55,1.64,40.75,18.9,0.9425,0.9695,31.29,0
WAFER-00647,LOT-006,B,Day,Normal,Standard,S1,CH-04,472.13,2.359,121.26,1.721,38.3,14.4,0.9327,0.9528,34.33,0
WAFER-00648,LOT-039,C,Day,Normal,Premium,S1,CH-02,445.78,2.141,117.99,1.741,26.07,16.2,0.8873,0.9901,32.11,1
WAFER-00649,LOT-018,B,Day,Normal,Standard,S1,CH-02,465.68,2.569,124.57,1.567,43.59,18.0,0.9433,0.9793,28.82,0
WAFER-00650,LOT-016,C,Day,Normal,Advanced,S1,CH-03,476.91,2.645,117.49,1.446,42.17,24.6,0.9318,0.9629,29.59,1
WAFER-00651,LOT-013,A,Day,Normal,Standard,S1,CH-01,490.48,2.513,128.08,1.53,40.95,13.8,,0.9642,30.75,0
WAFER-00652,LOT-010,C,Day,Normal,Standard,S2,CH-04,481.84,2.729,,1.389,43.56,19.2,0.946,0.9849,27.0,1
WAFER-00653,LOT-021,A,Day,Normal,Advanced,S3,CH-03,479.64,2.518,122.29,1.594,34.53,22.6,0.8949,,32.95,0
WAFER-00654,LOT-033,C,Day,Normal,Premium,S2,CH-04,486.47,2.608,112.36,1.516,40.01,24.0,0.9297,0.9766,29.81,0
WAFER-00655,LOT-006,B,Day,Normal,Premium,S2,CH-03,477.19,2.187,127.95,1.55,38.44,19.0,0.9329,0.9785,34.86,0
WAFER-00656,LOT-036,A,Day,High_Speed,Standard,S2,CH-01,475.4,2.672,119.55,1.522,,15.0,0.9239,0.954,32.07,0
WAFER-00657,LOT-031,A,Night,Normal,Advanced,S3,CH-01,474.66,2.639,113.5,1.743,48.15,27.5,0.9193,0.9946,31.69,0
WAFER-00658,LOT-005,A,Day,Normal,Standard,S2,CH-04,470.97,2.533,135.35,1.473,43.67,22.1,0.9324,0.9786,33.79,0
WAFER-00659,LOT-005,C,Day,Normal,Standard,S2,CH-01,504.68,2.643,112.72,1.465,41.39,21.4,0.976,0.9813,31.42,0
WAFER-00660,LOT-028,A,Day,Normal,Premium,S1,CH-03,475.58,2.425,123.21,1.49,32.29,24.9,0.9283,0.971,32.75,1
WAFER-00661,LOT-025,A,Day,Normal,Advanced,S2,CH-02,485.64,2.308,125.58,1.459,40.79,18.3,0.9439,0.9481,27.13,0
WAFER-00662,LOT-015,C,Night,Normal,Premium,S2,CH-03,474.78,2.188,115.95,1.69,32.8,78.1,0.9339,0.9895,32.54,1
WAFER-00663,LOT-023,C,Day,High_Speed,Standard,S2,CH-01,501.35,2.35,123.88,1.638,31.09,22.6,0.9221,0.9786,27.69,0
WAFER-00664,LOT-032,A,Night,High_Speed,Advanced,,CH-03,470.74,2.765,122.85,1.459,30.0,25.6,0.885,0.9725,29.03,0
WAFER-00665,LOT-002,B,Day,Normal,Standard,S3,CH-01,469.32,2.54,108.33,1.537,42.91,17.0,0.99,0.9553,31.6,0
WAFER-00666,LOT-026,B,Night,Normal,Advanced,S1,CH-03,492.39,2.448,99.51,1.636,42.57,23.3,,0.982,30.47,0
WAFER-00667,LOT-021,A,Day,Normal,Standard,S2,CH-03,491.52,2.715,122.41,1.508,30.2,20.4,0.962,0.9528,25.96,0
WAFER-00668,LOT-002,B,Night,High_Speed,Standard,S2,CH-01,474.31,2.555,103.26,1.548,37.34,70.2,0.9338,0.9526,31.52,1
WAFER-00669,LOT-013,C,Day,Normal,Standard,,CH-01,487.58,2.579,112.79,1.437,41.61,14.8,0.9718,0.9702,29.18,0
WAFER-00670,LOT-018,B,Day,Normal,Standard,,CH-04,488.85,2.776,130.13,1.536,29.81,26.7,0.9376,0.9646,31.09,0
WAFER-00671,LOT-031,A,Day,Normal,Advanced,S1,CH-04,488.19,2.52,120.62,1.517,44.77,16.5,0.9293,0.9617,28.54,0
WAFER-00672,LOT-018,C,Night,Normal,Advanced,S1,CH-01,478.62,2.57,122.75,1.297,37.76,23.0,0.9138,0.965,30.43,1
WAFER-00673,LOT-040,A,Night,High_Speed,Standard,S1,CH-03,494.43,2.506,119.56,1.52,32.68,25.4,0.9788,0.9811,32.75,0
WAFER-00674,LOT-004,B,Night,Normal,Standard,S3,CH-02,459.44,2.52,126.44,1.573,38.93,21.6,0.9325,0.9558,30.76,0
WAFER-00675,LOT-021,A,Day,Normal,Standard,S1,CH-01,485.11,2.717,128.17,1.438,30.25,25.2,0.9397,0.9534,34.29,0
WAFER-00676,LOT-014,A,Day,Normal,Standard,S3,CH-02,480.13,2.036,107.22,1.64,45.58,25.5,0.9312,0.9613,26.82,0
WAFER-00677,LOT-015,B,Night,Normal,Advanced,S3,CH-03,479.12,2.271,118.61,1.586,42.96,21.3,0.9155,0.9665,32.26,0
WAFER-00678,LOT-023,A,Day,Normal,Premium,S2,CH-03,492.08,2.303,125.54,1.59,46.63,17.6,0.8867,0.9867,30.78,0
WAFER-00679,LOT-011,C,Day,Normal,Standard,S1,CH-03,482.8,2.516,120.75,1.466,38.17,93.5,0.9271,0.9629,30.22,1
WAFER-00680,LOT-026,C,Day,Normal,Advanced,S2,CH-01,486.25,2.828,110.04,1.551,35.47,12.6,0.945,0.9939,31.25,0
WAFER-00681,LOT-004,B,Night,Normal,Advanced,S2,CH-03,494.43,2.703,118.67,1.471,41.95,13.9,0.9394,0.9629,32.71,0
WAFER-00682,LOT-006,C,Night,High_Speed,Advanced,S2,CH-04,501.86,2.485,116.76,1.574,35.51,22.4,0.9058,0.9464,28.07,0
WAFER-00683,LOT-024,A,Day,Normal,Premium,S1,CH-03,482.67,2.485,101.53,1.391,54.04,17.6,0.9529,0.9527,35.62,1
WAFER-00684,LOT-036,C,Night,Normal,Advanced,S2,CH-02,490.07,2.657,113.27,1.606,38.15,19.5,0.9001,0.9666,28.37,0
WAFER-00685,LOT-025,B,Day,Normal,Standard,,CH-02,457.35,2.658,116.2,1.364,47.11,15.6,0.9126,0.9816,31.37,0
WAFER-00686,LOT-002,A,Day,High_Speed,Standard,S2,CH-02,474.12,2.409,110.06,1.615,37.94,19.5,0.9447,0.9841,25.21,0
WAFER-00687,LOT-034,B,Day,Normal,Standard,S3,CH-03,490.12,2.344,114.46,1.7,34.49,13.9,0.9311,0.9654,25.96,0
WAFER-00688,LOT-011,A,Day,Normal,Standard,S3,CH-04,489.76,2.462,127.27,1.45,,19.1,0.9423,0.9536,38.67,0
WAFER-00689,LOT-026,B,Day,Normal,Standard,S2,CH-03,480.47,2.215,,1.751,,10.0,0.8926,0.9648,37.31,0
WAFER-00690,LOT-004,B,Day,High_Speed,Advanced,S2,CH-04,479.89,2.435,129.69,1.363,37.91,11.9,0.9799,0.9669,27.29,0
WAFER-00691,LOT-021,A,Night,Normal,Standard,S1,CH-01,492.89,2.691,116.15,1.467,48.25,17.1,0.9123,0.9759,27.05,0
WAFER-00692,LOT-001,A,Night,High_Speed,Standard,S1,CH-03,484.04,2.312,114.51,1.63,46.7,16.1,0.9205,0.9911,37.43,0
WAFER-00693,LOT-024,B,Night,Normal,Premium,S1,CH-02,494.21,2.368,118.96,1.445,30.54,21.0,0.8691,0.9687,31.56,0
WAFER-00694,LOT-020,B,Night,High_Speed,Standard,S1,CH-02,476.06,2.452,116.71,1.446,40.04,27.2,0.9184,0.9678,29.58,1
WAFER-00695,LOT-016,B,Day,High_Speed,Standard,S1,CH-01,498.53,2.73,133.18,1.471,31.86,26.3,0.9002,0.9622,32.09,0
WAFER-00696,LOT-018,A,Day,High_Speed,Standard,S1,CH-03,506.22,2.617,111.43,1.438,42.77,18.5,0.9219,0.9734,32.82,0
WAFER-00697,LOT-028,A,Night,Normal,Standard,S1,CH-04,459.35,2.428,113.13,1.701,41.64,22.0,0.9785,0.9575,25.12,0
WAFER-00698,LOT-016,C,Day,Normal,Premium,S3,CH-03,481.17,2.706,120.81,1.61,36.05,15.8,0.9753,0.9795,27.24,0
WAFER-00699,LOT-027,C,Night,High_Speed,Advanced,S3,CH-03,499.48,2.175,110.02,1.667,44.09,18.2,0.9464,0.9497,31.14,0
WAFER-00700,LOT-023,A,Day,Normal,Standard,S2,CH-04,506.94,2.263,110.66,1.526,41.76,12.7,0.9351,0.9556,32.74,0
WAFER-00701,LOT-019,C,Day,Normal,Advanced,S1,CH-02,479.35,2.758,128.27,1.674,26.27,19.8,0.923,0.9544,32.57,0
WAFER-00702,LOT-036,A,Night,High_Speed,Advanced,S1,CH-02,497.5,2.251,121.0,1.48,38.95,20.1,0.9073,0.9601,27.72,1
WAFER-00703,LOT-036,B,Day,Normal,Advanced,S1,CH-02,492.11,,125.49,1.477,43.14,21.0,0.9198,0.9637,28.15,0
WAFER-00704,LOT-012,C,Day,Normal,Premium,S2,CH-02,497.17,2.602,116.19,1.552,41.08,16.3,0.9357,0.9842,26.86,0
WAFER-00705,LOT-033,B,Day,Normal,Advanced,S2,CH-01,484.36,2.083,108.18,1.582,37.48,20.7,0.9693,0.9818,26.08,0
WAFER-00706,LOT-029,A,Night,Normal,Standard,S1,CH-01,471.88,2.636,103.11,1.636,43.71,14.3,0.9157,0.9799,28.39,0
WAFER-00707,LOT-028,C,Day,High_Speed,Advanced,S1,CH-03,465.11,2.574,131.76,1.435,45.95,23.7,0.9379,0.9672,25.81,0
WAFER-00708,LOT-003,B,Night,Normal,Standard,S1,CH-04,479.49,2.448,124.57,1.69,38.74,15.4,0.9453,0.9621,32.6,0
WAFER-00709,LOT-008,C,Night,Normal,Standard,S1,CH-02,487.32,2.602,120.01,1.407,34.77,13.5,0.9552,0.9776,28.48,0
WAFER-00710,LOT-005,C,Night,Normal,Standard,S2,CH-02,466.93,2.717,123.05,1.688,30.32,16.3,0.9448,0.9772,28.93,0
WAFER-00711,LOT-015,C,Night,Normal,Standard,S3,CH-04,481.21,2.359,116.84,1.366,41.78,32.4,0.9226,,31.24,0
WAFER-00712,LOT-022,A,Day,Normal,Advanced,S3,CH-01,501.5,1.653,118.66,1.604,42.76,16.4,0.9238,0.9696,31.62,0
WAFER-00713,LOT-039,B,Day,Normal,Standard,S3,CH-01,479.55,2.375,128.82,1.442,37.79,16.4,0.941,0.9666,33.04,0
WAFER-00714,LOT-032,A,Day,High_Speed,Advanced,S3,CH-01,492.89,2.377,127.03,1.64,36.1,16.8,0.9425,0.9568,27.15,0
WAFER-00715,LOT-007,B,Day,Normal,Advanced,S2,CH-04,486.85,2.363,122.18,1.576,33.68,18.5,0.9149,0.9587,25.55,0
WAFER-00716,LOT-018,A,Day,Normal,Advanced,S2,CH-02,471.91,2.59,122.39,1.626,36.95,26.9,0.9235,0.9547,34.31,0
WAFER-00717,LOT-009,A,Day,Normal,Advanced,S2,CH-04,469.03,2.553,111.92,1.585,43.02,14.7,0.9053,,29.84,0
WAFER-00718,LOT-004,A,Night,Normal,Premium,S3,CH-03,494.97,2.562,121.95,1.563,43.09,22.7,0.936,0.9777,27.22,0
WAFER-00719,LOT-009,B,Night,Normal,Standard,S1,CH-02,504.58,2.368,122.07,1.74,44.83,29.2,0.9098,0.9913,29.25,0
WAFER-00720,LOT-001,B,Night,Normal,Standard,S1,CH-04,457.14,2.655,129.78,1.564,31.87,16.1,0.9352,,31.33,0
WAFER-00721,LOT-028,A,Day,High_Speed,Advanced,S1,CH-04,474.54,2.582,127.56,1.57,41.97,18.4,0.9066,0.9644,28.72,0
WAFER-00722,LOT-020,B,Day,High_Speed,Advanced,S2,CH-04,491.46,2.446,120.06,1.409,40.58,15.8,0.9626,0.9718,29.46,0
WAFER-00723,LOT-018,B,Day,Normal,Advanced,S3,CH-02,479.31,2.322,118.87,1.471,37.63,14.8,0.9218,0.9837,33.73,0
WAFER-00724,LOT-004,A,Night,Normal,Standard,S1,CH-02,477.77,,112.75,1.486,34.61,31.7,0.952,0.9601,35.52,0
WAFER-00725,LOT-040,B,Night,High_Speed,Standard,S1,CH-03,506.28,2.067,122.69,1.488,41.21,23.3,0.9499,0.9669,27.2,0
WAFER-00726,LOT-020,B,Day,Normal,Standard,S3,CH-01,484.12,2.485,124.17,1.709,40.74,18.1,0.9308,0.984,27.66,0
WAFER-00727,LOT-035,B,Day,Normal,Standard,S2,CH-02,493.28,2.707,119.24,1.497,,10.6,0.8924,0.9579,26.8,0
WAFER-00728,LOT-022,A,Day,,Advanced,S2,CH-03,486.43,2.293,123.44,1.495,45.61,16.3,0.9489,0.9768,31.75,0
WAFER-00729,LOT-008,C,Day,Normal,Standard,S2,CH-02,472.86,2.793,101.35,1.66,37.25,78.0,0.9361,,32.03,0
WAFER-00730,LOT-025,A,Day,Normal,Premium,S2,CH-02,493.03,2.535,118.99,1.549,46.57,17.5,0.9628,0.9582,24.8,0
WAFER-00731,LOT-025,A,Night,Normal,Standard,S3,CH-03,475.18,2.037,124.57,1.559,27.3,24.3,0.9104,0.9893,32.6,1
WAFER-00732,LOT-018,C,Night,Normal,Standard,S2,CH-02,480.28,2.243,118.46,1.565,38.86,20.0,0.9549,0.9757,32.01,0
WAFER-00733,LOT-003,A,Day,Normal,Standard,S1,CH-01,487.38,3.102,115.45,1.732,46.05,12.2,0.9282,0.947,30.26,0
WAFER-00734,LOT-012,C,Night,Normal,Standard,S2,CH-04,480.78,2.403,115.83,1.54,,22.2,0.9569,0.978,31.76,0
WAFER-00735,LOT-020,B,Night,Normal,Premium,S2,CH-03,478.55,2.289,124.46,1.738,30.59,23.6,0.8862,0.9695,30.52,0
WAFER-00736,LOT-023,B,Day,Normal,Premium,S1,CH-01,468.69,2.388,118.81,1.524,41.77,23.2,0.9162,0.9737,28.44,1
WAFER-00737,LOT-016,A,Night,High_Speed,Premium,S2,CH-03,471.39,2.294,112.38,1.545,40.27,18.1,0.8973,0.9702,30.98,0
WAFER-00738,LOT-037,A,Day,Normal,Standard,S3,CH-02,490.73,,113.18,1.522,43.36,22.3,0.906,0.956,35.27,0
WAFER-00739,LOT-034,A,Night,High_Speed,Standard,S1,CH-01,517.65,2.416,115.97,1.81,37.21,22.7,0.9584,0.9761,26.2,0
WAFER-00740,LOT-030,C,Day,High_Speed,Standard,S3,CH-01,493.16,2.355,117.3,1.474,32.7,23.7,0.9174,0.9765,33.4,0
WAFER-00741,LOT-003,C,Day,Normal,Advanced,S2,CH-01,471.19,2.423,117.12,1.574,37.55,21.4,0.9095,0.9618,32.69,0
WAFER-00742,LOT-027,A,Day,High_Speed,Standard,S1,CH-04,496.39,2.642,116.65,1.616,35.46,26.4,0.883,0.946,24.32,1
WAFER-00743,LOT-005,B,Day,Normal,Premium,S1,CH-02,461.42,2.407,124.35,1.495,30.47,14.9,0.9303,0.9543,26.95,0
WAFER-00744,LOT-019,C,Day,Normal,Standard,S3,CH-04,499.59,2.394,118.41,1.532,35.13,14.2,0.9608,,28.42,0
WAFER-00745,LOT-007,B,Day,Normal,Premium,S2,CH-02,488.16,,121.85,1.668,32.62,16.3,0.9317,0.9833,29.75,0
WAFER-00746,LOT-037,A,Day,Normal,Premium,S1,CH-04,473.52,2.281,118.75,1.493,31.24,9.4,0.9399,,32.93,0
WAFER-00747,LOT-017,A,Day,Normal,Standard,S1,CH-04,456.71,2.654,114.17,1.587,37.72,19.8,0.949,0.9725,37.23,0
WAFER-00748,LOT-035,C,Day,Normal,Standard,S1,CH-04,492.75,2.32,116.49,1.49,24.35,26.4,0.8651,0.9619,34.43,0
WAFER-00749,LOT-030,A,Night,Normal,Premium,S3,CH-03,474.98,2.499,114.22,1.308,42.79,18.4,0.9434,0.9556,33.05,0
WAFER-00750,LOT-020,B,Night,Normal,Standard,S1,CH-02,472.99,2.694,121.54,1.508,42.04,24.8,0.9378,0.9843,25.25,0
WAFER-00751,LOT-039,C,Night,Normal,Advanced,S2,CH-04,444.19,2.483,126.1,1.426,47.13,19.3,0.9395,0.9517,26.4,0
WAFER-00752,LOT-013,C,Day,High_Speed,Advanced,S1,CH-01,501.37,2.837,123.28,1.372,31.16,26.3,0.9471,0.9847,27.25,0
WAFER-00753,LOT-011,B,Day,High_Speed,Standard,S2,CH-04,481.22,2.028,130.18,1.552,41.8,9.3,0.9225,0.966,29.46,0
WAFER-00754,LOT-001,B,Day,High_Speed,Premium,S1,CH-01,495.9,2.595,122.35,1.532,39.95,17.1,0.9012,0.9502,26.14,0
WAFER-00755,LOT-027,B,Day,Normal,Advanced,S1,CH-03,483.82,2.519,129.52,1.605,,21.7,0.9229,0.9625,29.74,0
WAFER-00756,LOT-014,C,Night,High_Speed,Standard,S1,CH-02,486.68,2.497,,1.408,49.15,21.2,0.8973,0.9842,27.14,0
WAFER-00757,LOT-001,B,Night,Normal,Standard,S1,CH-04,469.35,2.437,121.39,1.543,34.37,10.9,0.9151,0.9656,30.37,0
WAFER-00758,LOT-029,A,Day,Normal,Advanced,S3,CH-03,477.12,2.317,130.12,1.189,27.59,27.6,0.9128,0.9564,31.27,0
WAFER-00759,LOT-029,C,Day,Normal,Standard,S2,CH-04,475.05,2.408,118.37,1.51,39.13,21.6,0.9703,0.9742,27.63,0
WAFER-00760,LOT-018,C,Night,High_Speed,Advanced,S1,CH-03,493.39,2.729,123.27,1.396,26.31,16.5,0.9765,0.978,31.2,0
WAFER-00761,LOT-036,A,Day,Normal,Advanced,S1,CH-04,491.31,2.718,,1.432,35.73,19.0,0.9266,0.9609,29.1,0
WAFER-00762,LOT-023,C,Night,Normal,Standard,S1,CH-04,465.53,2.438,114.74,1.649,34.94,28.8,0.9595,0.9489,25.53,0
WAFER-00763,LOT-031,B,Day,High_Speed,Advanced,S3,CH-01,495.34,2.523,121.15,1.493,46.16,10.8,0.9237,0.9633,30.49,0
WAFER-00764,LOT-029,B,Day,Normal,Premium,S1,CH-04,479.83,2.344,108.65,1.532,37.6,16.7,0.9639,0.9782,32.81,0
WAFER-00765,LOT-021,B,Night,Normal,Advanced,S2,CH-04,474.26,2.72,125.1,1.454,34.58,17.6,0.9087,0.9658,24.66,1
WAFER-00766,LOT-020,A,Night,High_Speed,Advanced,S2,CH-04,468.76,2.674,116.6,1.443,33.08,17.3,0.9188,0.9757,27.33,0
WAFER-00767,LOT-040,B,Night,,Advanced,S1,CH-04,490.71,2.52,113.6,1.635,38.89,24.3,0.9323,0.9632,28.73,0
WAFER-00768,LOT-010,B,Day,Normal,Premium,S2,CH-04,484.29,2.847,119.82,1.618,42.58,21.6,0.9145,0.9608,29.2,1
WAFER-00769,LOT-035,B,Day,Normal,Standard,,CH-03,501.14,2.494,116.87,1.566,35.79,21.5,,0.9766,34.68,0
WAFER-00770,LOT-033,C,Day,Normal,Standard,S2,CH-04,491.98,2.422,119.97,1.372,33.27,25.8,0.9362,0.965,32.53,0
WAFER-00771,LOT-001,A,Night,Normal,Standard,S2,CH-01,486.55,2.289,132.0,1.661,37.45,22.1,0.9153,0.965,32.89,0
WAFER-00772,LOT-002,A,Day,Normal,Standard,S2,CH-04,475.54,2.534,117.72,1.457,33.1,13.9,0.9527,0.9828,29.61,0
WAFER-00773,LOT-029,B,Night,Normal,Standard,S2,CH-01,450.53,2.342,119.19,1.424,41.66,64.7,0.9198,0.9568,28.65,1
WAFER-00774,LOT-017,C,Day,Normal,Premium,S1,CH-01,477.26,2.495,118.2,1.662,34.36,87.7,0.9445,0.9882,33.08,1
WAFER-00775,LOT-033,B,Day,Normal,Advanced,S1,CH-03,474.83,2.451,114.43,1.745,37.09,12.3,0.9089,0.9714,26.6,0
WAFER-00776,LOT-012,A,Day,Normal,Advanced,S1,CH-04,491.12,2.619,128.6,1.565,34.43,15.7,0.9607,0.9604,24.76,0
WAFER-00777,LOT-019,A,Day,Normal,Standard,S3,CH-04,472.85,2.608,107.98,1.449,50.41,12.9,0.9298,0.9825,38.07,0
WAFER-00778,LOT-002,B,Night,High_Speed,Premium,S1,CH-02,496.15,2.511,126.54,1.827,33.15,17.4,0.9445,0.97,23.77,0
WAFER-00779,LOT-012,B,Day,Normal,Advanced,S2,CH-02,482.2,2.46,125.77,1.691,27.33,18.9,0.9371,0.9711,33.6,0
WAFER-00780,LOT-004,A,Day,Normal,Standard,S3,CH-04,474.32,2.452,127.21,1.542,50.63,27.4,0.9283,,29.44,0
WAFER-00781,LOT-005,C,Night,Normal,Premium,S1,CH-03,482.2,2.475,117.26,1.611,38.64,14.0,0.8913,0.9698,32.55,0
WAFER-00782,LOT-018,A,Day,Normal,Advanced,S3,CH-04,474.58,2.333,122.67,1.417,48.63,9.5,0.8989,0.9731,28.44,0
WAFER-00783,LOT-001,B,Night,Normal,Advanced,S1,CH-03,474.56,2.446,111.31,1.417,32.54,23.1,0.9783,0.957,27.85,0
WAFER-00784,LOT-010,C,Day,High_Speed,Standard,S1,CH-01,469.07,2.489,112.15,1.687,,21.3,0.9242,0.9547,28.03,0
WAFER-00785,LOT-014,C,Night,Normal,Standard,S2,CH-02,504.26,2.33,127.75,1.56,43.37,27.8,0.9665,0.9633,31.28,0
WAFER-00786,LOT-024,A,Day,Normal,Standard,S1,CH-02,462.04,2.563,113.33,1.539,41.14,14.4,0.9202,0.9604,31.94,0
WAFER-00787,LOT-031,B,Day,High_Speed,Premium,S2,CH-02,506.77,2.321,123.3,1.456,38.64,16.5,0.9085,0.9568,28.58,0
WAFER-00788,LOT-018,C,Day,Normal,Standard,S3,CH-01,480.24,2.846,,1.369,34.37,17.5,0.953,0.9568,28.36,0
WAFER-00789,LOT-007,A,Day,High_Speed,Advanced,S1,CH-03,488.05,2.495,116.33,1.564,35.4,26.8,0.9781,0.9615,26.08,0
WAFER-00790,LOT-036,C,Day,High_Speed,Standard,S1,CH-01,492.87,,117.65,1.552,40.36,19.4,0.8963,0.9579,24.73,0
WAFER-00791,LOT-007,A,Day,High_Speed,Premium,S3,CH-03,486.45,2.166,120.92,1.409,30.32,17.4,0.9192,,33.41,1
